0	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/.DS_Store	2.38590024806461E-5	7.759016567824298E-6	1.8019383033923072E-5	3.313974269238913E-5	2.9701980143772208E-5	3.4342855295165544E-6	1.7940362658072614E-5	1.1898211671100307E-5	1.306911206812047E-5	3.31243695584285E-5	1.774607627439154E-5	1.2786860104378815E-5	3.4358600283600304E-6	1.7590913223427048E-5	4.1364922828455615E-6	1.527198977445709E-5	1.4607017323259486E-5	8.211247861979383E-6	1.547649680595766E-5	3.5353928306334456E-6	2.119091555665363E-5	1.1751489901219546E-5	2.4872891209777415E-5	1.6602266397505534E-5	1.162770139844811E-5	2.6876306838495596E-5	9.283257558654972E-6	2.2234197110801718E-5	2.4692128630732517E-5	1.3168147518562703E-5	0.9994697772483522	1.6182690390145933E-5	3.3051385457635497E-6	2.369180767750245E-5
1	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-05R3L4JxoHHWQ0X-QuadTreeDrawing.html.txt	0.00810019802066059	0.0026342078088111734	0.006117630898580472	0.011251035259325831	0.010083905266594726	0.0011659495350293447	0.006090803260141902	0.41285927646263465	0.004437000071224861	0.011245816037383075	0.0060248424899122435	0.004341174740728235	0.0011664840817869387	0.005972164200477395	0.0014043506902337217	0.005184883208883264	0.004959123203310777	0.0027877415970224482	0.0052543139176111685	0.001200275746321947	0.007194375053493149	0.003989663663218404	0.008444416077703904	0.005636515840117069	0.4127674374690773	0.00912458128257646	0.0031516918849770438	0.007548572056773448	0.008383046676943048	0.0044706228834232396	0.002348293311132405	0.005494068613034217	0.001122103773119602	0.008043434917735919
2	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-06H4SOErtqyjpa5-SVGApplicationModel.html.txt	0.00810019802066059	0.4114540081573113	0.006117630898580472	0.011251035259325831	0.010083905266594726	0.0011659495350293447	0.006090803260141902	0.0040394761141345735	0.004437000071224861	0.011245816037383075	0.0060248424899122435	0.004341174740728235	0.0011664840817869387	0.005972164200477395	0.0014043506902337217	0.005184883208883264	0.004959123203310777	0.0027877415970224482	0.0052543139176111685	0.001200275746321947	0.007194375053493149	0.003989663663218404	0.008444416077703904	0.005636515840117069	0.003947637120577188	0.00912458128257646	0.0031516918849770438	0.007548572056773448	0.008383046676943048	0.0044706228834232396	0.002348293311132405	0.4143138689615343	0.001122103773119602	0.008043434917735919
3	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-06KyZ7JGx7uTLqp-package-summary.html.txt	0.00810019802066059	0.0026342078088111734	0.006117630898580472	0.011251035259325831	0.010083905266594726	0.0011659495350293447	0.006090803260141902	0.0040394761141345735	0.41325680041972496	0.4200656163858832	0.0060248424899122435	0.004341174740728235	0.0011664840817869387	0.005972164200477395	0.0014043506902337217	0.005184883208883264	0.004959123203310777	0.0027877415970224482	0.0052543139176111685	0.001200275746321947	0.007194375053493149	0.003989663663218404	0.008444416077703904	0.005636515840117069	0.003947637120577188	0.00912458128257646	0.0031516918849770438	0.007548572056773448	0.008383046676943048	0.0044706228834232396	0.002348293311132405	0.005494068613034217	0.001122103773119602	0.008043434917735919
4	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-06mOWyLBDyOdtH6-package-use.html.txt	0.41691999836916077	0.0026342078088111734	0.006117630898580472	0.011251035259325831	0.010083905266594726	0.0011659495350293447	0.006090803260141902	0.0040394761141345735	0.004437000071224861	0.011245816037383075	0.0060248424899122435	0.004341174740728235	0.0011664840817869387	0.005972164200477395	0.0014043506902337217	0.005184883208883264	0.004959123203310777	0.0027877415970224482	0.0052543139176111685	0.001200275746321947	0.007194375053493149	0.003989663663218404	0.008444416077703904	0.005636515840117069	0.4127674374690773	0.00912458128257646	0.0031516918849770438	0.007548572056773448	0.008383046676943048	0.0044706228834232396	0.002348293311132405	0.005494068613034217	0.001122103773119602	0.008043434917735919
5	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-0E3IgixEgfhkvzR-CompositeTransformEdit.html.txt	6.70633900785365E-5	2.1809208290913313E-5	5.064926391448285E-5	9.314989145438228E-5	8.348695558846348E-5	9.653162586904808E-6	5.04271517664955E-5	0.9849847902123925	3.6734937318332404E-5	9.310668032347401E-5	4.988104747959913E-5	3.594157751378089E-5	9.6575882216397E-6	4.944491188587309E-5	1.1626940218743614E-5	4.292683268508975E-5	4.105771401919748E-5	2.3080349601630115E-5	4.350166538559563E-5	9.937357132761886E-6	5.95638747785027E-5	3.3031336992766316E-5	6.991325001686044E-5	4.6666002424320195E-5	3.268338964436677E-5	7.554449314645692E-5	2.6093577187923642E-5	0.010216633945133224	6.940515872679399E-5	3.7013308262381664E-5	1.944205684127797E-5	4.5486649286150355E-5	9.290153506541125E-6	0.0034513059661941963
6	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-0fNE0LAcaTrSgb3-MoveHandle.html.txt	0.00810019802066059	0.0026342078088111734	0.006117630898580472	0.420070835607826	0.010083905266594726	0.0011659495350293447	0.006090803260141902	0.0040394761141345735	0.004437000071224861	0.011245816037383075	0.0060248424899122435	0.004341174740728235	0.0011664840817869387	0.005972164200477395	0.0014043506902337217	0.005184883208883264	0.004959123203310777	0.0027877415970224482	0.0052543139176111685	0.41002007609482205	0.007194375053493149	0.003989663663218404	0.008444416077703904	0.005636515840117069	0.003947637120577188	0.00912458128257646	0.0031516918849770438	0.007548572056773448	0.008383046676943048	0.0044706228834232396	0.002348293311132405	0.005494068613034217	0.001122103773119602	0.008043434917735919
7	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-0GWXfzvQltVyVPT-AbstractEditorAction.html.txt	2.2920204206984193E-4	0.04634616304012839	1.731036069745188E-4	0.22010858058037944	2.853327379463072E-4	3.299154091017081E-5	1.7234449596286846E-4	0.1042254586526211	1.2554871799366649E-4	0.5671456269498041	1.7047807946359573E-4	1.2283725817801463E-4	3.300666636859909E-5	1.689875021369159E-4	3.9737305824223655E-5	1.4671071205155095E-4	1.4032263929543662E-4	7.888153662056758E-5	0.05798820765539661	3.396283046441601E-5	2.0357100523605233E-4	1.1289095111614684E-4	2.38941986870007E-4	1.5949004424566955E-4	1.1170177408986517E-4	2.5818784400880924E-4	8.917982179808196E-5	2.1359331286850724E-4	2.372054871030737E-4	1.2650010426797027E-4	6.64469709157312E-5	1.5545937792722892E-4	3.175088751624284E-5	2.2759588144619154E-4
8	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-0GXi8mt38lLAzYB-TextAreaTool.html.txt	9.11196746318939E-5	2.9632381558999633E-5	6.881764317055707E-5	1.2656365554111835E-4	1.1343453142346991E-4	1.3115845069231734E-5	6.85158572537894E-5	4.54403396391576E-5	4.991211348173039E-5	0.14269059288007405	6.777386009440325E-5	4.883416786681145E-5	1.3121858221811863E-5	6.718127845859323E-5	1.5797635766037304E-5	5.832510141021021E-5	5.578551185941278E-5	3.135949351245192E-5	5.9106132142127115E-5	1.3501982938497364E-5	8.093001089381371E-5	4.487999601440651E-5	9.499180680449124E-5	0.7174826867732679	4.440723659771034E-5	1.0264303113330938E-4	3.545359488330981E-5	8.491439690662141E-5	9.430145827036648E-5	5.029033876707665E-5	2.641611006358919E-5	0.1380270495384976	1.2622621132111559E-5	9.048114265324343E-5
9	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-JHotDraw/javadoc-0HQzVgB9Ag0jlRH-package-frame.html.txt	0.00810019802066059	0.0026342078088111734	0.006117630898580472	0.011251035259325831	0.010083905266594726	0.0011659495350293447	0.006090803260141902	0.0040394761141345735	0.004437000071224861	0.011245816037383075	0.0060248424899122435	0.004341174740728235	0.0011664840817869387	0.005972164200477395	0.0014043506902337217	0.005184883208883264	0.004959123203310777	0.0027877415970224482	0.0052543139176111685	0.001200275746321947	0.007194375053493149	0.003989663663218404	0.008444416077703904	0.005636515840117069	0.4127674374690773	0.00912458128257646	0.0031516918849770438	0.4163683724052736	0.008383046676943048	0.0044706228834232396	0.002348293311132405	0.005494068613034217	0.001122103773119602	0.008043434917735919
