0	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/.DS_Store	9.187737960040512E-6	1.1658722208693864E-5	1.3166325073105665E-5	6.345162183553205E-6	4.384282833507211E-7	1.7546482927114254E-5	4.151104661821222E-6	8.974261428954506E-6	6.106802557911225E-6	1.4000885407722039E-5	2.792038494342884E-5	9.034047355360305E-6	5.992256127216152E-6	4.647663991629077E-6	6.701443386930476E-6	1.1248799979711511E-5	9.05013398007334E-6	0.9995934959910983	8.037955396896361E-6	2.4635637127141685E-5	3.975822202305079E-6	2.6269229797864894E-6	7.803738525616362E-6	1.0587167672078482E-5	2.4677916747534176E-5	1.4165492654291254E-5	6.69066595173274E-6	6.035081261724258E-6	9.912324308545513E-6	1.0018469670518258E-5	8.624617614161622E-6	6.751294301027297E-6	1.052735132167311E-5	9.65147845714892E-6	1.5713507441627926E-5	1.6262022928152725E-5	6.746427850004265E-7	6.878424642270436E-6	1.728770635294316E-5	8.973320039886464E-6	9.82180606323606E-6
1	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0A2nrrxx4jpb0Bf-CRFOptimizableByLabelLikelihood.Factory.html.txt	4.190992516283707E-4	5.318133553501038E-4	6.005827559333338E-4	2.8943497672152384E-4	1.9998934040581656E-5	8.003839351368639E-4	1.8935290326811232E-4	4.0936150608017577E-4	2.785621872319407E-4	6.38651278696787E-4	0.0012735901356633228	0.08219955633736324	2.7333714450762745E-4	2.1200348869149544E-4	3.056867664824076E-4	5.131147267932681E-4	4.1282243732694573E-4	7.68146026832067E-6	3.6665184685422114E-4	0.001123756155027266	1.8135738272472154E-4	1.1982725886416474E-4	3.5596802936844763E-4	4.8293432698341855E-4	0.1647006201274938	6.461598487223801E-4	3.0519515309013537E-4	2.7529061574301655E-4	4.521513040181235E-4	4.5699313145813945E-4	3.9341248122188075E-4	3.079607191007598E-4	4.8020580035378855E-4	4.4025280391002993E-4	7.167726417410862E-4	7.417932105588871E-4	3.077387356277103E-5	3.137597777053898E-4	0.7368757890572563	4.0931856455794004E-4	4.4802230849899817E-4
2	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0BuagnzB0aKr6Fn-MessageArray.html.txt	1.3063125775354524E-4	1.6576371164966864E-4	1.8719880908360685E-4	9.02155155374209E-5	6.23357330584773E-6	2.494758931838252E-4	5.9020405827716946E-5	1.2759604844762965E-4	8.682651839463138E-5	1.9906458787010545E-4	3.9697203141687924E-4	1.2844608474560826E-4	8.519789725001934E-5	6.608048634853445E-5	9.52811216652337E-5	1.5993543742308573E-4	0.012875058544777584	2.394274893920347E-6	1.1428364934113104E-4	3.502694871659426E-4	5.652823982904412E-5	3.734959076583056E-5	1.1095355387960661E-4	1.5052834931365277E-4	3.5087061880609543E-4	2.014049736917522E-4	0.255022802696148	8.580678500983459E-5	0.08936561960923177	1.4244260116227513E-4	1.226248127103034E-4	9.598990195881131E-5	1.4967788044725004E-4	1.3722472011305057E-4	2.234146478433629E-4	2.3121344099720208E-4	9.592071075846367E-6	0.22953270476839302	2.4579660786809825E-4	0.025620350144583498	0.3825311586500897
3	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0C2pDNLUi2Rw3rT-C45.Node.html.txt	1.2280467987925376E-4	1.558322249575219E-4	1.7598307035106216E-4	0.19180805969510273	5.8600980155357705E-6	2.3452891541342528E-4	5.548428583372282E-5	1.1995132063285718E-4	8.162443644689985E-5	0.09604876258274019	3.731880414957108E-4	0.1439131874094522	8.009339172033066E-5	6.212137211146876E-5	8.957249471417342E-5	1.5035314312862025E-4	1.2096544450015668E-4	2.250825468170483E-6	0.3595885289671158	3.292836108493841E-4	5.3141434261012836E-5	3.511184548396859E-5	1.0430593641957671E-4	1.4150966673758398E-4	0.14412228570776392	1.8933809369705705E-4	8.942844190322762E-5	8.066579887396598E-5	1.324896093972743E-4	1.339083641826658E-4	0.024080684092635175	9.02388094887103E-5	1.407101524507132E-4	1.2900310473008537E-4	2.1002909089724197E-4	2.1736063093728836E-4	9.017376377641085E-6	9.193805264597108E-5	0.0361791793143112	1.199387378857604E-4	1.3127972899071446E-4
4	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0C4tcsYXzAqD0pe-Input2CharSequence.html.txt	1.4971443402974924E-4	1.899791879759894E-4	2.1454561668441617E-4	1.0339458627022568E-4	7.144200519210097E-6	0.24862923599016995	6.764236069267233E-5	1.4623582828705406E-4	9.951050984099601E-5	2.2814479949787744E-4	0.6724427585262512	1.4721004154539003E-4	9.764397271115767E-5	7.573380815751132E-5	1.0920019793993756E-4	1.8329949436966068E-4	1.4747217352225266E-4	2.744040873672093E-6	1.3097869663202726E-4	4.01438361160665E-4	6.478612836041218E-5	4.2805779710846535E-5	1.2716212649513262E-4	1.7251817834781815E-4	4.0212730869765235E-4	2.3082707895169817E-4	1.0902457934720681E-4	9.834180941514446E-5	1.615215878192801E-4	1.6325122931120642E-4	1.4053837304057372E-4	1.1001251990888479E-4	0.07321369511196016	1.5727109774428053E-4	2.560520210172825E-4	2.6499009543546617E-4	1.0993322096024089E-5	1.120841121952566E-4	2.8170363407838996E-4	1.462204883271927E-4	1.6004659060834408E-4
5	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0cs6HpOzUeRajPY-ArrayListUtils.html.txt	5.268167769373826E-4	6.685008305532151E-4	7.549454467781524E-4	3.638259934298045E-4	2.5139090400440413E-5	0.001006099828102671	2.3802067366108872E-4	5.145762212589742E-4	3.501586630946503E-4	8.02798399001492E-4	0.0016009302040089258	5.180042934561028E-4	3.4359067196441636E-4	2.664929469045463E-4	3.842548428444169E-4	6.449962521241499E-4	5.189266863040465E-4	9.655760837095506E-6	0.15467379929159686	0.0014125856664138554	2.279701323006836E-4	1.5062544268162404E-4	4.4745947217993647E-4	6.070588401800094E-4	0.8238838634409269	8.122368330834484E-4	3.836368742324238E-4	3.4604622733959065E-4	5.683639179630011E-4	5.744501992353381E-4	4.94527953841423E-4	3.871132502136834E-4	6.036290234976258E-4	5.534072473104529E-4	9.009986332635349E-4	9.324500266280406E-4	3.868342122117043E-5	3.9440279165641357E-4	9.91261807977953E-4	5.145222428415632E-4	5.631736817530273E-4
6	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0dQCLFgaPOjZTNw-package-summary.html.txt	0.004176880699993422	0.005300226453113096	0.0059856048710657875	0.0028846039773966995	1.993159407705615E-4	0.007976889002470467	0.0018871531840615673	0.004079831131702213	0.002776242188637407	0.0063650082639139455	0.012693017314359782	0.004107010692462619	0.0027241676978645686	0.0021128963528476907	0.0030465746483746073	0.0051138697835844925	0.004114323908466835	7.655595427062544E-5	0.003654172649538248	0.011199722684292333	0.001807467202007599	0.0011942377919745347	0.003547694217793993	0.0048130820131600605	0.011218943621065727	0.0064398411372788905	0.0030416750679481044	0.0027436366333718175	0.41206666210256826	0.004554543544042548	0.003920877915118091	0.0030692376065340195	0.0047858886212023355	0.004387703945127518	0.0071435914092884386	0.00739295461046781	3.067025246381393E-4	0.0031270329279756534	0.007859245368861558	0.41163977696239207	0.004465137377995941
7	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0gMvCjH68OlITT3-TestInstanceListWeights.html.txt	7.61764669965767E-4	9.66636479420129E-4	0.0010916333615082895	5.260838301718783E-4	3.6350533507036064E-5	0.07578421041752442	3.441722964301494E-4	7.440651143237326E-4	5.06321191930558E-4	0.0011608276050348821	0.0023149074249016193	7.490220261006233E-4	4.968240312198704E-4	3.853425339396044E-4	5.556234659871445E-4	9.326494117838425E-4	7.503557844662498E-4	1.396200308976246E-5	6.664350318594974E-4	0.0020425656529576004	3.296394499879863E-4	2.1780084776315504E-4	6.470158735827808E-4	8.777928063108954E-4	0.4480225534622234	0.0011744753587477252	5.547298979073639E-4	5.003747065435128E-4	0.07515125458597667	8.306414783830792E-4	7.150757911258277E-4	5.597566558201172E-4	8.728333720493521E-4	8.002138647801987E-4	0.0013028228343403407	0.3729953694453751	5.593531734315697E-5	5.702971613135159E-4	0.001433341262200818	7.439870628016011E-4	8.143358993007018E-4
8	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0gONFGHnW8VumW3-EntropyLattice.html.txt	1.667679610053927E-4	2.1161915360759715E-4	2.389838713212853E-4	1.1517195681917638E-4	7.957975203416874E-6	3.184887502557677E-4	7.534730130340515E-5	1.628931176036159E-4	1.1084545676799876E-4	2.541320967000745E-4	5.067869466621972E-4	1.6397830060370543E-4	1.0876630793174062E-4	8.436042154153341E-5	1.2163886848885932E-4	0.6022842100981691	1.6427029125630347E-4	3.0566064279868944E-6	0.276777263916707	4.471650138076047E-4	7.216572402065595E-5	4.768165907240041E-5	1.4164678703249955E-4	1.92169212179725E-4	4.4793243731441385E-4	2.5711990664812175E-4	1.2144324570329328E-4	1.0954363314418792E-4	0.04899721988418473	1.818466924735119E-4	1.5654668213443328E-4	1.2254371964311942E-4	1.9108347694921736E-4	1.751853818629261E-4	0.03283008471471074	2.951743309774387E-4	1.224553879865165E-5	1.248512808603904E-4	0.032858658226906964	1.6287603031444058E-4	1.7827702288421152E-4
9	file:/Users/wangtianxia1/Documents/mallet-2.0.8/./output/javadoc-mallet-2.0.7/javadoc-0H6b7Zgc6Ev3buu-ConstrainedViterbiTransducerCorrector.html.txt	7.144117593603428E-5	0.8575106097303526	1.023775112078418E-4	4.9338134138067774E-5	3.409090710076612E-6	1.3643634366875912E-4	3.2277781513128215E-5	6.978124457078859E-5	4.7484719072727694E-5	1.0886680943923162E-4	2.1710078602813211E-4	7.0246122531548E-5	4.6594039370746356E-5	3.613888231919929E-5	5.210847306630875E-5	8.746739425035641E-5	7.037120744269145E-5	1.3094095308988262E-6	6.250080141305392E-5	1.9155954315970355E-4	3.091483613056984E-5	2.0426188424785083E-5	6.0679599199726084E-5	8.232273401949725E-5	0.1396097671427374	1.1014674747334221E-4	5.202467086739436E-5	4.69270351507941E-5	7.707534846354138E-5	7.790070390058908E-5	6.706251604411493E-5	5.249609926331747E-5	8.18576194905732E-5	7.504708705220629E-5	1.2218365985097973E-4	1.2644875660786252E-4	5.245825915672838E-6	5.348462779069388E-5	1.3442417235478752E-4	6.977392460342266E-5	7.637150493679967E-5
